Degree,Specialization,Critical Thinking,Analytical Reasoning,Problem Solving,Logical Reasoning,Research Skills,Data Interpretation,Quantitative Analysis,Decision Making,Creativity & Innovation,Strategic Thinking,Written Communication,Verbal Communication,Presentation Skills,Public Speaking,Negotiation,Teamwork,Cross-Cultural Communication,Interpersonal Skills,Conflict Resolution,Emotional Intelligence,Self-Learning,Adaptability,Curiosity,Growth Mindset,Time Management,Attention to Detail,Organization Skills,Resilience,Self-Motivation,Business Management,Economics,Psychology,Sociology,Political Science,Environmental Studies,Biology,Chemistry,Physics,Mathematics,Computer Literacy,Statistics,Finance & Accounting,Marketing & Branding,Human Resource Management,Digital Literacy,Sustainability Awareness,Global Awareness,Leadership,Project Management,Ethical Reasoning,Social Responsibility,Cultural Awareness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Science,Psychology,0.02545,0.02545,0.02545,0.02291,0.02545,0.02291,0.01527,0.02545,0.01782,0.01782,0.02545,0.028,0.02291,0.02036,0.01782,0.02291,0.02291,0.03055,0.02545,0.028,0.02545,0.02545,0.02545,0.02545,0.02291,0.028,0.02291,0.02545,0.02545,0.00764,0.00509,0.03055,0.02545,0.00764,0.00509,0.00764,0.00509,0.00255,0.00509,0.01782,0.01527,0.00509,0.00255,0.00764,0.02036,0.01018,0.01273,0.01782,0.01782,0.028,0.028,0.02545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Technology,Computer Science and Engineering (AI and ML),0.02941,0.02941,0.03235,0.03235,0.02941,0.02941,0.02941,0.02647,0.02353,0.02059,0.01765,0.01765,0.01471,0.01176,0.00882,0.02059,0.01471,0.01765,0.01471,0.01471,0.03235,0.02941,0.03235,0.03235,0.02647,0.02941,0.02647,0.02647,0.03235,0.00882,0.00882,0.00588,0.00294,0.00294,0.00294,0.00294,0.00294,0.00588,0.02941,0.03235,0.03235,0.00588,0.00294,0.00294,0.03235,0.01176,0.01176,0.01765,0.02353,0.02647,0.02059,0.01765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Technology,Computer Science and Engineering,0.02907,0.02907,0.03198,0.03198,0.02326,0.02326,0.02616,0.02616,0.02326,0.01744,0.02035,0.02035,0.01744,0.01453,0.01163,0.02616,0.01744,0.02326,0.02035,0.02035,0.03198,0.02907,0.02907,0.02907,0.02907,0.03198,0.02907,0.02907,0.03198,0.00872,0.00581,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00581,0.03198,0.03198,0.02035,0.00581,0.00291,0.00581,0.03198,0.01163,0.01453,0.01744,0.02326,0.02616,0.01744,0.01453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Business Administration,General,0.02148,0.02148,0.02387,0.0191,0.0191,0.02148,0.0191,0.02626,0.0191,0.02626,0.02387,0.02387,0.02387,0.02148,0.02148,0.02864,0.02148,0.02626,0.02387,0.02387,0.02387,0.02387,0.02148,0.02387,0.02626,0.02626,0.02626,0.02626,0.02626,0.02387,0.0191,0.01193,0.00955,0.00716,0.00477,0.00239,0.00239,0.00239,0.00477,0.02148,0.01671,0.01671,0.02148,0.0191,0.02387,0.01193,0.01432,0.02387,0.02626,0.02387,0.02148,0.0191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Business Administration,FinTech,0.02611,0.02872,0.02872,0.02872,0.0235,0.02872,0.03134,0.02872,0.01828,0.0235,0.0235,0.0235,0.02089,0.01567,0.01305,0.02611,0.01828,0.0235,0.01828,0.01828,0.02872,0.02872,0.02872,0.02872,0.02872,0.03134,0.02872,0.02872,0.03134,0.01828,0.01567,0.00522,0.00261,0.00261,0.00261,0.00261,0.00261,0.00261,0.01567,0.02872,0.02872,0.02872,0.01044,0.00522,0.02872,0.01044,0.01305,0.02089,0.0235,0.02611,0.0235,0.01828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Architecture,General,0.02488,0.02239,0.02736,0.02239,0.0199,0.01741,0.01741,0.02488,0.03234,0.02488,0.02488,0.02488,0.02488,0.0199,0.01741,0.02736,0.0199,0.02488,0.01741,0.0199,0.02488,0.02488,0.02736,0.02736,0.02488,0.02736,0.02736,0.02488,0.02736,0.01244,0.00746,0.00746,0.00498,0.00249,0.01244,0.00249,0.00498,0.00746,0.01493,0.02488,0.01493,0.00746,0.00746,0.00498,0.02488,0.0199,0.01741,0.0199,0.02488,0.02239,0.0199,0.0199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Arts,Journalism Psychology and Economics,0.02475,0.02228,0.02475,0.02228,0.02723,0.02228,0.01485,0.02475,0.02228,0.02228,0.02723,0.02723,0.02723,0.02475,0.0198,0.02475,0.02228,0.02723,0.02475,0.02723,0.02723,0.02723,0.02723,0.02475,0.02475,0.02475,0.02475,0.02723,0.02723,0.01238,0.01733,0.02723,0.01485,0.0099,0.00743,0.00248,0.00248,0.00248,0.0099,0.02228,0.01485,0.00743,0.0099,0.00743,0.02723,0.01238,0.0198,0.0198,0.02228,0.02475,0.02475,0.02475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Science,Physics Chemistry Mathematics,0.02941,0.02941,0.02941,0.02941,0.02647,0.02647,0.02941,0.02353,0.01471,0.01765,0.01765,0.01765,0.01471,0.01176,0.00882,0.02353,0.01471,0.01765,0.01471,0.01471,0.02941,0.02647,0.02941,0.02941,0.02647,0.02941,0.02647,0.02647,0.02941,0.00588,0.00588,0.00294,0.00294,0.00294,0.00588,0.00588,0.02941,0.02941,0.02941,0.02353,0.02353,0.00294,0.00294,0.00294,0.02353,0.01176,0.00882,0.01471,0.01765,0.02353,0.01765,0.01471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Science,Criminal Justice and Policing,0.02488,0.02488,0.02488,0.02488,0.02488,0.0199,0.01493,0.02736,0.01244,0.02239,0.02488,0.02488,0.02239,0.0199,0.0199,0.02488,0.02239,0.02736,0.02488,0.02488,0.02488,0.02488,0.02239,0.02488,0.02488,0.02736,0.02488,0.02736,0.02736,0.00995,0.00746,0.0199,0.02488,0.02239,0.00746,0.00498,0.00498,0.00249,0.00498,0.0199,0.01493,0.00498,0.00249,0.00746,0.02239,0.01244,0.01741,0.02239,0.02239,0.02985,0.02985,0.02488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Arts,History Economics and Psychology,0.02513,0.02261,0.02261,0.0201,0.02764,0.01759,0.01508,0.02513,0.01759,0.0201,0.02513,0.02513,0.02261,0.0201,0.01508,0.02261,0.02261,0.02764,0.02261,0.02513,0.02764,0.02764,0.02764,0.02764,0.02513,0.02513,0.02261,0.02513,0.02513,0.00754,0.01759,0.02513,0.01256,0.01005,0.00754,0.00251,0.00251,0.00251,0.00503,0.01759,0.01256,0.00503,0.00251,0.00503,0.0201,0.01005,0.01759,0.01759,0.0201,0.02764,0.02764,0.02513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Arts,History Economics and Sociology,0.02538,0.02284,0.02284,0.02284,0.02792,0.0203,0.01777,0.02538,0.01777,0.0203,0.02538,0.02538,0.02284,0.0203,0.01523,0.0203,0.02284,0.02538,0.0203,0.02284,0.02538,0.02538,0.02538,0.02538,0.02284,0.02284,0.02284,0.02538,0.02538,0.00761,0.01777,0.01015,0.02284,0.01523,0.00761,0.00254,0.00254,0.00254,0.00508,0.01777,0.01269,0.00761,0.00254,0.00254,0.0203,0.01015,0.01777,0.01777,0.0203,0.02792,0.02792,0.02538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Arts,Sociology Psychology and Economics,0.02513,0.02513,0.02513,0.02261,0.02513,0.02513,0.02261,0.02764,0.01256,0.02261,0.02513,0.02261,0.0201,0.01759,0.01759,0.02261,0.02261,0.02513,0.02261,0.02261,0.02513,0.02513,0.02513,0.02513,0.02513,0.02513,0.02513,0.02513,0.02513,0.01508,0.02513,0.01005,0.02261,0.02261,0.01005,0.00251,0.00251,0.00251,0.01759,0.0201,0.0201,0.01508,0.00754,0.00754,0.02261,0.01508,0.0201,0.0201,0.0201,0.02513,0.02513,0.02261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Business Administration,Aviation,0.02342,0.02342,0.02342,0.02108,0.01874,0.01874,0.01874,0.02576,0.01405,0.02108,0.02108,0.02342,0.02108,0.01874,0.01874,0.0281,0.02342,0.0281,0.02342,0.02342,0.02576,0.02576,0.02342,0.02342,0.0281,0.0281,0.0281,0.0281,0.0281,0.01639,0.00937,0.00703,0.00703,0.00703,0.01171,0.00234,0.00234,0.00468,0.01171,0.02108,0.01405,0.00703,0.00703,0.00703,0.02342,0.01639,0.02108,0.02342,0.02576,0.02342,0.02342,0.02108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Science,Mathematics Economics Chemistry,0.02641,0.02641,0.02641,0.02641,0.02311,0.02641,0.02971,0.02641,0.01321,0.01981,0.01981,0.01981,0.0165,0.01321,0.01321,0.02311,0.0165,0.01981,0.0165,0.0165,0.02641,0.02311,0.02641,0.02641,0.02311,0.02641,0.02311,0.02311,0.02641,0.0099,0.02311,0.0066,0.0099,0.0066,0.0099,0.0066,0.02641,0.0099,0.02971,0.02311,0.02641,0.01321,0.0066,0.0033,0.02311,0.01321,0.0165,0.0165,0.01981,0.02311,0.01981,0.0165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diploma in Computer Science Engineering,Computer Science Engineering,0.02907,0.02907,0.03198,0.03198,0.02326,0.02326,0.02616,0.02616,0.02326,0.01744,0.02035,0.02035,0.01744,0.01453,0.01163,0.02616,0.01744,0.02326,0.02035,0.02035,0.03198,0.02907,0.02907,0.02907,0.02907,0.03198,0.02907,0.02907,0.03198,0.00872,0.00581,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00581,0.03198,0.03198,0.02035,0.00581,0.00291,0.00581,0.03198,0.01163,0.01453,0.01744,0.02326,0.02616,0.01744,0.01453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diploma in Mechanical Engineering,Mechanical Engineering,0.03064,0.03064,0.0337,0.03064,0.02473,0.01923,0.03064,0.03064,0.02198,0.02198,0.01923,0.01923,0.01648,0.01374,0.01374,0.02747,0.01648,0.01923,0.01648,0.01648,0.02747,0.02747,0.02747,0.02747,0.02747,0.0337,0.03064,0.03064,0.0337,0.01099,0.00824,0.00275,0.00275,0.00275,0.00824,0.00275,0.00549,0.02747,0.03064,0.02473,0.01923,0.00549,0.00275,0.00275,0.02198,0.01648,0.01374,0.01923,0.02473,0.02747,0.01923,0.01648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diploma in Civil Engineering,Civil Engineering,0.02801,0.02801,0.03081,0.02801,0.02521,0.02241,0.02801,0.02801,0.01681,0.02241,0.02241,0.01961,0.01961,0.01681,0.01681,0.02801,0.01681,0.02241,0.01961,0.01961,0.02521,0.02521,0.02521,0.02521,0.02801,0.03081,0.03081,0.02801,0.02801,0.0112,0.0084,0.0028,0.0028,0.0028,0.01961,0.0028,0.0056,0.01961,0.02801,0.02241,0.01961,0.0056,0.0028,0.0028,0.02241,0.01961,0.01401,0.01961,0.02801,0.02801,0.02241,0.01681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diploma in Electronics and Communication Engineering,Electronics and Communication Engineering,0.02849,0.02849,0.03134,0.02849,0.02564,0.02279,0.02849,0.02849,0.01994,0.02279,0.02014,0.01994,0.01709,0.01424,0.01139,0.02564,0.01709,0.02279,0.01709,0.01709,0.02849,0.02849,0.02849,0.02849,0.02849,0.03134,0.02849,0.02849,0.03134,0.00855,0.0057,0.00285,0.00285,0.00285,0.00285,0.00285,0.0057,0.01994,0.02279,0.02849,0.02279,0.0057,0.00285,0.00285,0.02849,0.01139,0.01139,0.01709,0.02279,0.02564,0.01994,0.01709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diploma in Electrical & Electronics Engineering,Electrical and Electronics,0.02877,0.02877,0.03165,0.02877,0.0259,0.02302,0.02877,0.02877,0.01727,0.02014,0.02014,0.01727,0.01727,0.01439,0.01151,0.0259,0.01727,0.02014,0.01727,0.01727,0.02877,0.02877,0.02877,0.02877,0.02877,0.03165,0.02877,0.02877,0.03165,0.00863,0.00863,0.00288,0.00288,0.00288,0.00575,0.00288,0.00575,0.0259,0.03165,0.0259,0.02014,0.00575,0.00288,0.00288,0.0259,0.01439,0.01151,0.01727,0.02302,0.0259,0.01727,0.01439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Science,General,0.02308,0.02308,0.02308,0.02308,0.02308,0.02051,0.02051,0.02051,0.01795,0.01795,0.02051,0.01795,0.01795,0.01538,0.01282,0.02308,0.01795,0.01795,0.01538,0.01795,0.02308,0.02308,0.02308,0.02308,0.02308,0.02308,0.02308,0.02308,0.02308,0.00769,0.00769,0.00769,0.00769,0.00769,0.00769,0.00769,0.00769,0.00769,0.01795,0.02051,0.01795,0.00513,0.00256,0.00256,0.02308,0.01282,0.01538,0.01795,0.02051,0.02308,0.01795,0.01538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Computer Applications,Artificial Intelligence and Data Science,0.0274,0.0274,0.0274,0.0274,0.0274,0.0274,0.0274,0.02466,0.02466,0.02192,0.02192,0.01918,0.02192,0.01644,0.01096,0.02466,0.01644,0.01918,0.01644,0.01644,0.0274,0.0274,0.0274,0.0274,0.02192,0.0274,0.02192,0.02466,0.0274,0.00822,0.00822,0.01096,0.00548,0.00274,0.00274,0.00548,0.00548,0.00548,0.0274,0.0274,0.0274,0.00548,0.00274,0.00274,0.0274,0.0137,0.01644,0.01918,0.02466,0.0274,0.01918,0.01644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Computer Applications,Full Stack Development,0.02849,0.02849,0.03134,0.02849,0.02279,0.02279,0.02564,0.02564,0.02564,0.01994,0.02279,0.02279,0.01994,0.01709,0.01424,0.02564,0.01709,0.02279,0.01994,0.01994,0.03134,0.02849,0.02849,0.02849,0.02849,0.03134,0.02849,0.02849,0.03134,0.00855,0.0057,0.00285,0.00285,0.00285,0.00285,0.00285,0.00285,0.0057,0.03134,0.03134,0.02279,0.0057,0.00285,0.0057,0.03134,0.01139,0.01424,0.01994,0.02564,0.02849,0.01994,0.01709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Engineering,Computer Science & Engineering,0.02907,0.02907,0.03198,0.03198,0.02326,0.02326,0.02616,0.02616,0.02326,0.01744,0.02035,0.02035,0.01744,0.01453,0.01163,0.02616,0.01744,0.02326,0.02035,0.02035,0.03198,0.02907,0.02907,0.02907,0.02907,0.03198,0.02907,0.02907,0.03198,0.00872,0.00581,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00581,0.03198,0.03198,0.02035,0.00581,0.00291,0.00581,0.03198,0.01163,0.01453,0.01744,0.02326,0.02616,0.01744,0.01453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Engineering,Computer Science and Engineering (AI and ML),0.02941,0.02941,0.03235,0.03235,0.02941,0.02941,0.02941,0.02647,0.02353,0.02059,0.01765,0.01765,0.01471,0.01176,0.00882,0.02059,0.01471,0.01765,0.01471,0.01471,0.03235,0.02941,0.03235,0.03235,0.02647,0.02941,0.02647,0.02647,0.03235,0.00882,0.00882,0.00588,0.00294,0.00294,0.00294,0.00294,0.00294,0.00588,0.02941,0.03235,0.03235,0.00588,0.00294,0.00294,0.03235,0.01176,0.01176,0.01765,0.02353,0.02647,0.02059,0.01765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Engineering,Computer Science & Engineering ( AI & DS ),0.02941,0.02941,0.03235,0.03235,0.02941,0.02941,0.02941,0.02647,0.02353,0.02059,0.01765,0.01765,0.01471,0.01176,0.00882,0.02059,0.01471,0.01765,0.01471,0.01471,0.03235,0.02941,0.03235,0.03235,0.02647,0.02941,0.02647,0.02647,0.03235,0.00882,0.00882,0.00588,0.00294,0.00294,0.00294,0.00294,0.00294,0.00588,0.02647,0.03235,0.03235,0.00588,0.00294,0.00294,0.03235,0.01176,0.01176,0.01765,0.02353,0.02647,0.02059,0.01765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Arts,Aviation,0.02342,0.02342,0.02342,0.02108,0.01874,0.01874,0.01874,0.02576,0.01405,0.02108,0.02108,0.02342,0.02108,0.01874,0.01874,0.0281,0.02342,0.0281,0.02342,0.02342,0.02576,0.02576,0.02342,0.02342,0.0281,0.0281,0.0281,0.0281,0.0281,0.01639,0.00937,0.00703,0.00703,0.00703,0.01171,0.00234,0.00234,0.00468,0.01171,0.02108,0.01405,0.00703,0.00703,0.00703,0.02342,0.01639,0.02108,0.02342,0.02576,0.02342,0.02342,0.02108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Arts,Journalism,0.02336,0.02103,0.02336,0.01869,0.0257,0.02103,0.01168,0.02336,0.0257,0.02103,0.02804,0.02804,0.02804,0.02804,0.02103,0.02336,0.0257,0.02804,0.02336,0.0257,0.0257,0.0257,0.0257,0.02336,0.0257,0.02336,0.02336,0.0257,0.0257,0.01402,0.01168,0.02103,0.02336,0.02103,0.01402,0.00234,0.00234,0.00234,0.00467,0.02336,0.01168,0.00467,0.01636,0.00935,0.02804,0.01869,0.0257,0.02103,0.02336,0.0257,0.0257,0.0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Commerce,Business Analytics,0.02849,0.03134,0.03134,0.03134,0.02849,0.03134,0.03134,0.02849,0.01709,0.02564,0.02279,0.02279,0.02279,0.01709,0.01424,0.02564,0.01709,0.02279,0.01994,0.01994,0.02849,0.02849,0.02849,0.02849,0.02849,0.03134,0.02849,0.02849,0.03134,0.02279,0.01994,0.0057,0.00285,0.00285,0.00285,0.00285,0.00285,0.00285,0.01424,0.02849,0.03134,0.02279,0.01709,0.00855,0.02849,0.01139,0.01424,0.02279,0.02564,0.02564,0.02279,0.01994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Commerce,Aviation,0.0237,0.0237,0.0237,0.02133,0.01896,0.01896,0.01896,0.02607,0.01422,0.02133,0.02133,0.0237,0.02133,0.01896,0.01896,0.02844,0.0237,0.02844,0.0237,0.0237,0.02607,0.02607,0.0237,0.0237,0.02844,0.02844,0.02844,0.02844,0.02844,0.01896,0.00948,0.00711,0.00711,0.00711,0.01185,0.00237,0.00237,0.00474,0.01185,0.02133,0.01422,0.01185,0.01185,0.00948,0.0237,0.01669,0.02133,0.0237,0.02607,0.0237,0.0237,0.02133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Arts,Economics,0.02532,0.02785,0.02532,0.02532,0.02532,0.02785,0.02785,0.02785,0.01266,0.02278,0.02278,0.02025,0.02025,0.01772,0.01772,0.02025,0.01772,0.02025,0.01772,0.01772,0.02278,0.02278,0.02278,0.02278,0.02278,0.02278,0.02278,0.02278,0.02278,0.01772,0.02532,0.00759,0.01519,0.01772,0.01013,0.00253,0.00253,0.00253,0.02532,0.02025,0.02532,0.02278,0.01013,0.00759,0.02278,0.01772,0.02278,0.02025,0.02025,0.02278,0.02025,0.02025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Arts,Sociology,0.02564,0.02308,0.02308,0.02051,0.02821,0.02051,0.01538,0.02564,0.01795,0.02051,0.02564,0.02564,0.02308,0.02051,0.01538,0.02051,0.02564,0.02821,0.02308,0.02564,0.02564,0.02564,0.02564,0.02564,0.02308,0.02308,0.02308,0.02564,0.02564,0.00769,0.01026,0.01282,0.02821,0.01795,0.01026,0.00256,0.00256,0.00256,0.00256,0.01795,0.01026,0.00256,0.00256,0.00513,0.02051,0.01282,0.02051,0.01795,0.02051,0.02821,0.02821,0.02564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Business Administration,Business Analytics,0.02849,0.03134,0.03134,0.03134,0.02849,0.03134,0.03134,0.02849,0.01709,0.02564,0.02279,0.02279,0.02279,0.01709,0.01424,0.02564,0.01709,0.02279,0.01994,0.01994,0.02849,0.02849,0.02849,0.02849,0.02849,0.03134,0.02849,0.02849,0.03134,0.02279,0.01994,0.0057,0.00285,0.00285,0.00285,0.00285,0.00285,0.00285,0.01424,0.02849,0.03134,0.02279,0.01709,0.00855,0.02849,0.01139,0.01424,0.02279,0.02564,0.02564,0.02279,0.01994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Arts,Psychology,0.02545,0.02545,0.02545,0.02291,0.02545,0.02291,0.01527,0.02545,0.01782,0.01782,0.02545,0.028,0.02291,0.02036,0.01782,0.02291,0.02291,0.03055,0.02545,0.028,0.02545,0.02545,0.02545,0.02545,0.02291,0.028,0.02291,0.02545,0.02545,0.00764,0.00509,0.03055,0.02545,0.00764,0.00509,0.00764,0.00509,0.00255,0.00509,0.01782,0.01527,0.00509,0.00255,0.00764,0.02036,0.01018,0.01273,0.01782,0.01782,0.028,0.028,0.02545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Arts,Political Science,0.02564,0.02308,0.02308,0.02308,0.02821,0.02051,0.01538,0.02564,0.01795,0.02051,0.02564,0.02564,0.02308,0.02051,0.01538,0.02051,0.02564,0.02564,0.02051,0.02308,0.02564,0.02564,0.02564,0.02564,0.02308,0.02308,0.02308,0.02564,0.02564,0.00769,0.01026,0.01026,0.01795,0.02564,0.01026,0.00256,0.00256,0.00256,0.00256,0.01795,0.01026,0.00256,0.00256,0.00513,0.02051,0.01026,0.02051,0.01795,0.02051,0.02821,0.02821,0.02564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Arts,English,0.02532,0.02278,0.02025,0.02025,0.02532,0.02025,0.01013,0.02025,0.02532,0.01772,0.02532,0.02532,0.02278,0.02278,0.01519,0.02025,0.02278,0.02532,0.02025,0.02532,0.02278,0.02278,0.02532,0.02278,0.02025,0.02278,0.02025,0.02278,0.02278,0.00506,0.01013,0.02025,0.02278,0.01772,0.00759,0.00253,0.00253,0.00253,0.00506,0.01519,0.00759,0.00253,0.00506,0.00506,0.02025,0.01266,0.02278,0.01519,0.01519,0.02278,0.02278,0.02532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Commerce,Travel and Tourism,0.02245,0.02021,0.02245,0.01796,0.01796,0.01796,0.01572,0.0247,0.02021,0.02245,0.0247,0.02694,0.0247,0.02245,0.02245,0.02919,0.0247,0.03143,0.02694,0.02919,0.02245,0.0247,0.02245,0.0247,0.02919,0.02919,0.03143,0.02919,0.02919,0.02021,0.01123,0.00898,0.01123,0.00674,0.01123,0.00225,0.00225,0.00225,0.00449,0.02021,0.01123,0.00898,0.01572,0.01123,0.02694,0.01572,0.02021,0.0247,0.02694,0.02245,0.0247,0.0247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Business Administration,Banking Financial Services and Insurance (BFSI),0.02457,0.02702,0.02457,0.02457,0.02211,0.02702,0.02948,0.02948,0.01228,0.02211,0.02457,0.02457,0.02211,0.01719,0.01719,0.02457,0.01966,0.02457,0.02211,0.02211,0.02702,0.02702,0.02457,0.02702,0.02948,0.02948,0.02702,0.02702,0.02702,0.02211,0.01966,0.00491,0.00491,0.00246,0.00491,0.00246,0.00246,0.00246,0.01474,0.02457,0.02457,0.032,0.00983,0.00737,0.02702,0.01228,0.01474,0.02211,0.02457,0.02948,0.02702,0.02211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Commerce,Business Process Management,0.02359,0.02359,0.02595,0.02123,0.02123,0.02359,0.02359,0.02595,0.01651,0.02359,0.02359,0.02359,0.02123,0.01887,0.01887,0.02831,0.02123,0.02595,0.02359,0.02359,0.02595,0.02595,0.02359,0.02595,0.02831,0.02831,0.02831,0.02831,0.02831,0.02595,0.01415,0.00708,0.00708,0.00472,0.00472,0.00236,0.00236,0.00236,0.00708,0.02595,0.01887,0.01651,0.01415,0.01651,0.02831,0.01179,0.01415,0.02359,0.02595,0.02595,0.02359,0.02123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Commerce,Professional (with CA),0.02321,0.0258,0.02321,0.02321,0.02064,0.0258,0.02838,0.02838,0.01032,0.02064,0.02321,0.02321,0.02064,0.01548,0.01548,0.02321,0.01806,0.02321,0.02064,0.02064,0.0258,0.0258,0.02321,0.0258,0.02838,0.03096,0.02838,0.02838,0.02838,0.02064,0.01806,0.00516,0.00516,0.00258,0.00258,0.00258,0.00258,0.00258,0.01548,0.02321,0.0258,0.03096,0.01032,0.00774,0.0258,0.00774,0.01032,0.01806,0.02064,0.02838,0.0258,0.01806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Commerce,Professional (with CMA),0.02348,0.02582,0.02348,0.02348,0.02113,0.02582,0.02817,0.02817,0.01174,0.02113,0.02348,0.02348,0.02113,0.01643,0.01643,0.02348,0.01878,0.02348,0.02113,0.02113,0.02582,0.02582,0.02348,0.02582,0.02817,0.03052,0.02817,0.02817,0.02817,0.02348,0.01878,0.00469,0.00469,0.00235,0.00469,0.00235,0.00235,0.00235,0.01408,0.02348,0.02582,0.03052,0.00939,0.00704,0.02582,0.00704,0.01174,0.01878,0.02113,0.02817,0.02582,0.01878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor of Science,Computer Science Psychology and Statistics,0.02703,0.02703,0.02973,0.02973,0.02432,0.02432,0.02703,0.02703,0.02162,0.01892,0.02162,0.02162,0.01892,0.01622,0.01351,0.02432,0.01892,0.02432,0.02162,0.02162,0.02973,0.02703,0.02703,0.02703,0.02703,0.02973,0.02703,0.02703,0.02973,0.00811,0.00811,0.02162,0.01081,0.0027,0.0027,0.0027,0.0027,0.0027,0.01892,0.02973,0.02703,0.00541,0.0027,0.00541,0.02973,0.00811,0.01081,0.01622,0.02162,0.02432,0.01892,0.01622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
